2017-12-06 23:38:54,800	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-06 23:38:54,803	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-06 23:38:55,174	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-06 23:38:55,303	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-06 23:38:55,403	INFO    	n/a	n/a	n/a	n/a	5	1	n/a
2017-12-06 23:38:55,913	INFO    	n/a	n/a	n/a	n/a	5	1	n/a
2017-12-06 23:38:56,176	INFO    	-23.653668156	-46.711737824	n/a	0.122	5	2	2017-12-07T07:52:56.000Z
2017-12-06 23:38:57,171	INFO    	-23.653667969	-46.711736118	n/a	0.488	5	2	2017-12-07T07:52:57.000Z
2017-12-06 23:38:58,174	INFO    	-23.65367132	-46.711735224	n/a	0.32	5	2	2017-12-07T07:52:58.000Z
2017-12-06 23:38:59,171	INFO    	-23.653672716	-46.711735125	n/a	0.175	5	2	2017-12-07T07:52:59.000Z
2017-12-06 23:39:00,175	INFO    	-23.653677423	-46.711735461	n/a	0.261	5	2	2017-12-07T07:53:00.000Z
2017-12-06 23:39:01,173	INFO    	-23.653677507	-46.711732834	n/a	0.055	5	2	2017-12-07T07:53:01.000Z
2017-12-06 23:39:02,174	INFO    	-23.653696407	-46.711733391	n/a	0.102	5	2	2017-12-07T07:53:02.000Z
2017-12-06 23:39:03,174	INFO    	-23.653699583	-46.711730899	n/a	0.172	5	2	2017-12-07T07:53:03.000Z
2017-12-06 23:39:04,175	INFO    	-23.653687519	-46.711731861	n/a	0.042	5	2	2017-12-07T07:53:04.000Z
2017-12-06 23:39:05,178	INFO    	-23.653685948	-46.711730912	n/a	0.275	5	2	2017-12-07T07:53:05.000Z
2017-12-06 23:39:06,175	INFO    	-23.65368514	-46.711732556	n/a	0.394	5	2	2017-12-07T07:53:06.000Z
2017-12-06 23:39:06,341	INFO    	-23.65368514	-46.711732556	n/a	0.394	5	2	2017-12-07T07:53:06.000Z
2017-12-06 23:39:07,175	INFO    	-23.653692377	-46.711730383	n/a	1.024	5	2	2017-12-07T07:53:07.000Z
2017-12-06 23:39:08,176	INFO    	-23.653700153	-46.71172651	n/a	0.902	5	2	2017-12-07T07:53:08.000Z
2017-12-06 23:39:09,174	INFO    	-23.653694487	-46.711720593	n/a	0.435	5	2	2017-12-07T07:53:09.000Z
2017-12-06 23:39:10,176	INFO    	-23.65369631	-46.711707896	n/a	1.185	5	2	2017-12-07T07:53:10.000Z
2017-12-06 23:39:11,172	INFO    	-23.65369413	-46.711695808	n/a	1.209	5	2	2017-12-07T07:53:11.000Z
2017-12-06 23:39:12,176	INFO    	-23.653693464	-46.711687412	n/a	0.72	5	2	2017-12-07T07:53:12.000Z
2017-12-06 23:39:13,170	INFO    	-23.653704857	-46.711667482	n/a	1.726	5	2	2017-12-07T07:53:13.000Z
2017-12-06 23:39:14,174	INFO    	-23.653691698	-46.711657117	n/a	1.218	5	2	2017-12-07T07:53:14.000Z
2017-12-06 23:39:15,172	INFO    	-23.653678213	-46.711643661	n/a	1.447	5	2	2017-12-07T07:53:15.000Z
2017-12-06 23:39:16,176	INFO    	-23.653662728	-46.711640109	n/a	0.693	5	2	2017-12-07T07:53:16.000Z
2017-12-06 23:39:16,356	INFO    	-23.653662728	-46.711640109	n/a	0.693	6	2	2017-12-07T07:53:16.000Z
2017-12-06 23:39:17,173	INFO    	-23.653661565	-46.711644486	n/a	0.524	6	2	2017-12-07T07:53:17.000Z
2017-12-06 23:39:18,176	INFO    	-23.653661807	-46.711635368	n/a	0.816	6	2	2017-12-07T07:53:18.000Z
2017-12-06 23:39:19,166	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:19.000Z
2017-12-06 23:39:20,167	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:20.000Z
2017-12-06 23:39:21,165	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:21.000Z
2017-12-06 23:39:22,167	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:22.000Z
2017-12-06 23:39:23,167	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:23.000Z
2017-12-06 23:39:24,166	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:24.000Z
2017-12-06 23:39:25,165	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:25.000Z
2017-12-06 23:39:26,168	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:26.000Z
2017-12-06 23:39:27,166	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:27.000Z
2017-12-06 23:39:28,168	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:28.000Z
2017-12-06 23:39:29,166	INFO    	n/a	n/a	n/a	n/a	6	1	2017-12-07T07:53:29.000Z
2017-12-06 23:39:30,186	INFO    	-23.653847654	-46.711461448	n/a	0.603	6	2	2017-12-07T07:53:30.000Z
2017-12-06 23:39:31,175	INFO    	-23.653903536	-46.711495599	n/a	0.432	6	2	2017-12-07T07:53:31.000Z
2017-12-06 23:39:32,180	INFO    	-23.654047556	-46.711467882	n/a	0.171	6	2	2017-12-07T07:53:32.000Z
2017-12-06 23:39:33,171	INFO    	-23.654129252	-46.71151398	n/a	1.293	6	2	2017-12-07T07:53:33.000Z
2017-12-06 23:39:34,173	INFO    	-23.654152501	-46.711533078	n/a	0.495	6	2	2017-12-07T07:53:34.000Z
2017-12-06 23:39:35,171	INFO    	-23.65414878	-46.711560306	n/a	0.6	6	2	2017-12-07T07:53:35.000Z
2017-12-06 23:39:36,174	INFO    	-23.654122755	-46.711553275	n/a	0.218	6	2	2017-12-07T07:53:36.000Z
2017-12-06 23:39:36,340	INFO    	-23.654122755	-46.711553275	n/a	0.218	5	2	2017-12-07T07:53:36.000Z
2017-12-06 23:39:37,174	INFO    	-23.654094634	-46.71154094	n/a	0.556	5	2	2017-12-07T07:53:37.000Z
2017-12-06 23:39:38,178	INFO    	-23.654078516	-46.711533141	n/a	0.626	5	2	2017-12-07T07:53:38.000Z
2017-12-06 23:39:39,176	INFO    	-23.65406703	-46.711534347	n/a	1.139	5	2	2017-12-07T07:53:39.000Z
2017-12-06 23:39:40,178	INFO    	-23.654063923	-46.711539078	n/a	1.097	5	2	2017-12-07T07:53:40.000Z
2017-12-06 23:39:41,174	INFO    	-23.654018447	-46.711530027	n/a	0.287	5	2	2017-12-07T07:53:41.000Z
2017-12-06 23:39:42,176	INFO    	-23.654059134	-46.711541341	n/a	0.666	5	2	2017-12-07T07:53:42.000Z
2017-12-06 23:39:43,173	INFO    	-23.654071503	-46.711531866	n/a	0.377	5	2	2017-12-07T07:53:43.000Z
2017-12-06 23:39:44,177	INFO    	-23.654061464	-46.711530752	n/a	0.625	5	2	2017-12-07T07:53:44.000Z
2017-12-06 23:39:45,174	INFO    	-23.654042419	-46.711522432	n/a	0.167	5	2	2017-12-07T07:53:45.000Z
2017-12-06 23:39:46,174	INFO    	-23.654029362	-46.711508686	n/a	0.284	5	2	2017-12-07T07:53:46.000Z
2017-12-06 23:39:46,365	INFO    	-23.654029362	-46.711508686	n/a	0.284	6	2	2017-12-07T07:53:46.000Z
2017-12-06 23:39:47,173	INFO    	-23.654038196	-46.711513246	n/a	0.798	6	2	2017-12-07T07:53:47.000Z
2017-12-06 23:39:48,177	INFO    	-23.654065368	-46.711522367	n/a	0.857	6	2	2017-12-07T07:53:48.000Z
2017-12-06 23:39:49,174	INFO    	-23.654084442	-46.711524747	n/a	0.674	6	2	2017-12-07T07:53:49.000Z
2017-12-06 23:39:50,176	INFO    	-23.654112075	-46.711510876	n/a	0.921	6	2	2017-12-07T07:53:50.000Z
2017-12-06 23:39:51,175	INFO    	-23.654138419	-46.711511588	n/a	1.367	6	2	2017-12-07T07:53:51.000Z
2017-12-06 23:39:52,175	INFO    	-23.654135921	-46.711512667	n/a	1.345	6	2	2017-12-07T07:53:52.000Z
2017-12-06 23:39:53,173	INFO    	-23.654167182	-46.711515731	n/a	1.892	6	2	2017-12-07T07:53:53.000Z
2017-12-06 23:39:54,176	INFO    	-23.65416092	-46.711505404	n/a	0.057	6	2	2017-12-07T07:53:54.000Z
2017-12-06 23:39:55,176	INFO    	-23.654197277	-46.71149236	n/a	1.367	6	2	2017-12-07T07:53:55.000Z
2017-12-06 23:39:56,176	INFO    	-23.654209012	-46.711494044	n/a	1.326	6	2	2017-12-07T07:53:56.000Z
2017-12-06 23:39:56,356	INFO    	-23.654209012	-46.711494044	n/a	1.326	7	2	2017-12-07T07:53:56.000Z
2017-12-06 23:39:57,174	INFO    	-23.65421986	-46.711491915	n/a	1.132	7	2	2017-12-07T07:53:57.000Z
2017-12-06 23:39:58,176	INFO    	-23.654253081	-46.711487342	n/a	1.041	7	2	2017-12-07T07:53:58.000Z
2017-12-06 23:39:59,173	INFO    	-23.654245811	-46.711488018	n/a	0.395	7	2	2017-12-07T07:53:59.000Z
2017-12-06 23:40:00,175	INFO    	-23.654244777	-46.71148421	n/a	1.019	7	2	2017-12-07T07:54:00.000Z
2017-12-06 23:40:01,173	INFO    	-23.654257317	-46.711480129	n/a	0.993	7	2	2017-12-07T07:54:01.000Z
2017-12-06 23:40:02,176	INFO    	-23.654267002	-46.711472456	n/a	0.58	7	2	2017-12-07T07:54:02.000Z
2017-12-06 23:40:03,175	INFO    	-23.654278545	-46.711469256	n/a	0.259	7	2	2017-12-07T07:54:03.000Z
2017-12-06 23:40:04,177	INFO    	-23.654268997	-46.711467848	n/a	0.383	7	2	2017-12-07T07:54:04.000Z
2017-12-06 23:40:05,177	INFO    	-23.654301939	-46.711461734	n/a	1.331	7	2	2017-12-07T07:54:05.000Z
2017-12-06 23:40:06,178	INFO    	-23.65430138	-46.711459588	n/a	0.122	7	2	2017-12-07T07:54:06.000Z
2017-12-06 23:40:06,419	INFO    	-23.65430138	-46.711459588	n/a	0.122	7	2	2017-12-07T07:54:06.000Z
2017-12-06 23:40:07,176	INFO    	-23.654315028	-46.711458691	n/a	0.046	7	2	2017-12-07T07:54:07.000Z
2017-12-06 23:40:08,180	INFO    	-23.654304591	-46.711442197	n/a	0.921	7	2	2017-12-07T07:54:08.000Z
2017-12-06 23:40:09,180	INFO    	-23.654317378	-46.711442643	n/a	0.323	7	2	2017-12-07T07:54:09.000Z
2017-12-06 23:40:10,180	INFO    	-23.654314957	-46.711436828	n/a	0.89	7	2	2017-12-07T07:54:10.000Z
2017-12-06 23:40:11,176	INFO    	-23.65432041	-46.711433682	n/a	0.418	7	2	2017-12-07T07:54:11.000Z
2017-12-06 23:40:12,177	INFO    	-23.654335648	-46.711436259	n/a	0.729	7	2	2017-12-07T07:54:12.000Z
2017-12-06 23:40:13,174	INFO    	-23.654346624	-46.711430795	n/a	0.967	7	2	2017-12-07T07:54:13.000Z
2017-12-06 23:40:14,176	INFO    	-23.654353679	-46.711430962	n/a	0.314	7	2	2017-12-07T07:54:14.000Z
2017-12-06 23:40:15,172	INFO    	-23.654369137	-46.711422075	n/a	0.679	7	2	2017-12-07T07:54:15.000Z
2017-12-06 23:40:16,176	INFO    	-23.654392172	-46.711421018	n/a	0.28	7	2	2017-12-07T07:54:16.000Z
2017-12-06 23:40:16,343	INFO    	-23.654392172	-46.711421018	n/a	0.28	7	2	2017-12-07T07:54:16.000Z
2017-12-06 23:40:17,174	INFO    	-23.654402923	-46.711419524	n/a	0.143	7	2	2017-12-07T07:54:17.000Z
2017-12-06 23:40:18,175	INFO    	-23.654427177	-46.711402525	n/a	0.915	7	2	2017-12-07T07:54:18.000Z
2017-12-06 23:40:19,165	INFO    	n/a	n/a	n/a	n/a	7	1	2017-12-07T07:54:19.000Z
2017-12-06 23:40:20,170	INFO    	n/a	n/a	n/a	n/a	7	1	2017-12-07T07:54:20.000Z
2017-12-06 23:40:21,166	INFO    	n/a	n/a	n/a	n/a	7	1	2017-12-07T07:54:21.000Z
2017-12-06 23:40:22,165	INFO    	n/a	n/a	n/a	n/a	7	1	2017-12-07T07:54:22.000Z
2017-12-06 23:40:23,166	INFO    	n/a	n/a	n/a	n/a	7	1	2017-12-07T07:54:23.000Z
