date,unix_timestamp,timestamp,wifi,real,direction,kmh,lat,long
06/12/2017,1512589010,2017-12-06T19:36:50.000Z,3,2,0,11.026800000000001,-23.593837268,-46.672940987
06/12/2017,1512589012,2017-12-06T19:36:52.000Z,3,2,0,13.518,-23.593759118,-46.672916692
06/12/2017,1512589013,2017-12-06T19:36:53.000Z,3,2,0,13.2696,-23.59368071,-46.672905627
06/12/2017,1512589014,2017-12-06T19:36:54.000Z,3,2,0,14.652000000000001,-23.593638326,-46.672901897
06/12/2017,1512589015,2017-12-06T19:36:55.000Z,3,2,0,15.462,-23.593589954,-46.672900075
06/12/2017,1512589016,2017-12-06T19:36:56.000Z,3,2,0,14.641200000000001,-23.59354574,-46.672897273
06/12/2017,1512589017,2017-12-06T19:36:57.000Z,3,2,0,14.3388,-23.593508944,-46.672894048
06/12/2017,1512589019,2017-12-06T19:36:59.000Z,3,2,0,13.716000000000001,-23.593468008,-46.672887208
06/12/2017,1512589020,2017-12-06T19:37:00.000Z,3,2,0,13.2552,-23.593429399,-46.672882633
06/12/2017,1512589021,2017-12-06T19:37:01.000Z,3,2,0,5.1984,-23.593376237,-46.672861063
06/12/2017,1512589023,2017-12-06T19:37:03.000Z,3,2,0,1.332,-23.593365541,-46.672858524
06/12/2017,1512589024,2017-12-06T19:37:04.000Z,3,2,0,0.0324,-23.593362692,-46.672855327
06/12/2017,1512589025,2017-12-06T19:37:05.000Z,3,2,0,0.18000000000000002,-23.593361029,-46.672844882
06/12/2017,1512589026,2017-12-06T19:37:06.000Z,3,2,0,0.14400000000000002,-23.593361991,-46.672836652
06/12/2017,1512589027,2017-12-06T19:37:07.000Z,3,2,0,0.41040000000000004,-23.593359754,-46.672829408
06/12/2017,1512589028,2017-12-06T19:37:08.000Z,3,2,0,0.11520000000000001,-23.593359184,-46.672823055
06/12/2017,1512589030,2017-12-06T19:37:10.000Z,3,2,0,0.2628,-23.593360098,-46.67281664
06/12/2017,1512589031,2017-12-06T19:37:11.000Z,3,2,0,0.07919999999999999,-23.593359493,-46.672804856
06/12/2017,1512589032,2017-12-06T19:37:12.000Z,3,2,0,0.12600000000000003,-23.593358557,-46.672799594
06/12/2017,1512589033,2017-12-06T19:37:13.000Z,3,2,0,0.0648,-23.593357482,-46.672794647
06/12/2017,1512589034,2017-12-06T19:37:14.000Z,3,2,0,0.054,-23.593357173,-46.672790283
06/12/2017,1512589035,2017-12-06T19:37:15.000Z,3,2,0,0.162,-23.593356403,-46.672786595
06/12/2017,1512589036,2017-12-06T19:37:16.000Z,3,2,0,0.12600000000000003,-23.593356405,-46.672783031
06/12/2017,1512589037,2017-12-06T19:37:17.000Z,3,2,0,0.0504,-23.593355696,-46.67278042
06/12/2017,1512589038,2017-12-06T19:37:18.000Z,3,2,0,0.0504,-23.593355696,-46.67278042
06/12/2017,1512589039,2017-12-06T19:37:19.000Z,3,2,0,0.1728,-23.593354656,-46.672775193
06/12/2017,1512589041,2017-12-06T19:37:21.000Z,3,2,0,0.27,-23.5933531,-46.672773999
06/12/2017,1512589042,2017-12-06T19:37:22.000Z,3,2,0,0.028800000000000003,-23.593351791,-46.672772902
06/12/2017,1512589043,2017-12-06T19:37:23.000Z,3,2,0,0.23040000000000002,-23.593349988,-46.672772762
06/12/2017,1512589044,2017-12-06T19:37:24.000Z,3,2,0,0.18000000000000002,-23.593347871,-46.672772673
06/12/2017,1512589046,2017-12-06T19:37:26.000Z,3,2,0,0.1188,-23.59334423,-46.672772962
06/12/2017,1512589047,2017-12-06T19:37:27.000Z,3,2,0,0.1008,-23.593340134,-46.672773703
06/12/2017,1512589048,2017-12-06T19:37:28.000Z,3,2,0,0.1008,-23.593340134,-46.672773703
06/12/2017,1512589049,2017-12-06T19:37:29.000Z,3,2,0,0.036000000000000004,-23.593338854,-46.672773879
06/12/2017,1512589050,2017-12-06T19:37:30.000Z,3,2,0,0.061200000000000004,-23.593336902,-46.672775216
06/12/2017,1512589052,2017-12-06T19:37:32.000Z,3,2,0,0.13319999999999999,-23.5933311,-46.672778432
06/12/2017,1512589054,2017-12-06T19:37:34.000Z,3,2,0,0.11520000000000001,-23.593325473,-46.672782435
06/12/2017,1512589056,2017-12-06T19:37:36.000Z,3,2,0,0.0972,-23.593320444,-46.672786541
06/12/2017,1512589057,2017-12-06T19:37:37.000Z,3,2,0,0.1368,-23.593318653,-46.672787677
06/12/2017,1512589059,2017-12-06T19:37:39.000Z,3,2,0,0.3204,-23.593314385,-46.672791781
06/12/2017,1512589060,2017-12-06T19:37:40.000Z,3,2,0,1.494,-23.593309087,-46.672794155
06/12/2017,1512589061,2017-12-06T19:37:41.000Z,3,2,0,3.0564,-23.593292337,-46.672795823
06/12/2017,1512589062,2017-12-06T19:37:42.000Z,3,2,0,5.0112,-23.593277981,-46.67279514
06/12/2017,1512589064,2017-12-06T19:37:44.000Z,3,2,0,7.8876,-23.593256606,-46.672793923
06/12/2017,1512589066,2017-12-06T19:37:46.000Z,3,2,0,14.558399999999999,-23.593191096,-46.672787471
06/12/2017,1512589067,2017-12-06T19:37:47.000Z,3,2,0,18.1152,-23.593100739,-46.672786526
06/12/2017,1512589068,2017-12-06T19:37:48.000Z,3,2,0,18.1152,-23.593100739,-46.672786526
06/12/2017,1512589070,2017-12-06T19:37:50.000Z,3,2,0,17.2872,-23.593009971,-46.672784071
06/12/2017,1512589071,2017-12-06T19:37:51.000Z,3,2,0,19.306800000000003,-23.592958711,-46.672782379
06/12/2017,1512589072,2017-12-06T19:37:52.000Z,3,2,0,23.4864,-23.592892466,-46.672779807
06/12/2017,1512589073,2017-12-06T19:37:53.000Z,3,2,0,24.246000000000002,-23.592831425,-46.672773545
06/12/2017,1512589074,2017-12-06T19:37:54.000Z,3,2,0,23.003999999999998,-23.592775885,-46.672767503
06/12/2017,1512589075,2017-12-06T19:37:55.000Z,3,2,0,21.1248,-23.592725505,-46.672765445
06/12/2017,1512589076,2017-12-06T19:37:56.000Z,3,2,0,21.1284,-23.592672686,-46.672757796
06/12/2017,1512589077,2017-12-06T19:37:57.000Z,3,2,0,21.628800000000002,-23.592616671,-46.672747279
06/12/2017,1512589078,2017-12-06T19:37:58.000Z,3,2,0,22.3992,-23.59255958,-46.672738859
06/12/2017,1512589079,2017-12-06T19:37:59.000Z,3,2,0,22.942800000000002,-23.592499824,-46.672731196
06/12/2017,1512589081,2017-12-06T19:38:01.000Z,3,2,0,24.696,-23.592376773,-46.67271788
06/12/2017,1512589082,2017-12-06T19:38:02.000Z,3,2,0,25.9848,-23.592311125,-46.672711455
06/12/2017,1512589083,2017-12-06T19:38:03.000Z,3,2,0,27.3672,-23.592241728,-46.672704343
06/12/2017,1512589084,2017-12-06T19:38:04.000Z,3,2,0,27.3528,-23.592172742,-46.672694028
06/12/2017,1512589085,2017-12-06T19:38:05.000Z,3,2,0,28.231199999999998,-23.592100991,-46.672683803
06/12/2017,1512589086,2017-12-06T19:38:06.000Z,3,2,0,27.936,-23.59203033,-46.672677617
06/12/2017,1512589087,2017-12-06T19:38:07.000Z,3,2,0,26.6976,-23.591895267,-46.672664166
06/12/2017,1512589088,2017-12-06T19:38:08.000Z,3,2,0,26.6976,-23.591895267,-46.672664166
06/12/2017,1512589090,2017-12-06T19:38:10.000Z,3,2,0,26.3196,-23.591764271,-46.672648046
06/12/2017,1512589091,2017-12-06T19:38:11.000Z,3,2,0,26.9568,-23.591630845,-46.672634928
06/12/2017,1512589092,2017-12-06T19:38:12.000Z,3,2,0,26.568,-23.591564954,-46.672628142
06/12/2017,1512589093,2017-12-06T19:38:13.000Z,3,2,0,24.4008,-23.59150714,-46.672621264
06/12/2017,1512589095,2017-12-06T19:38:15.000Z,3,2,0,21.6756,-23.591458532,-46.672610923
06/12/2017,1512589096,2017-12-06T19:38:16.000Z,3,2,0,17.3808,-23.591373426,-46.672609443
06/12/2017,1512589097,2017-12-06T19:38:17.000Z,3,2,0,13.9572,-23.591352665,-46.672599081
06/12/2017,1512589098,2017-12-06T19:38:18.000Z,3,2,0,12.7656,-23.591325136,-46.672592195
06/12/2017,1512589100,2017-12-06T19:38:20.000Z,3,2,0,10.7028,-23.59130857,-46.672582048
06/12/2017,1512589101,2017-12-06T19:38:21.000Z,3,2,0,8.9316,-23.591274321,-46.672565111
06/12/2017,1512589102,2017-12-06T19:38:22.000Z,3,2,0,8.478,-23.591252914,-46.672561364
06/12/2017,1512589103,2017-12-06T19:38:23.000Z,3,2,0,6.7212000000000005,-23.591241216,-46.672560177
06/12/2017,1512589104,2017-12-06T19:38:24.000Z,3,2,0,3.906,-23.591245097,-46.672555868
06/12/2017,1512589105,2017-12-06T19:38:25.000Z,3,2,0,3.1896,-23.591236347,-46.672555643
06/12/2017,1512589106,2017-12-06T19:38:26.000Z,3,2,0,1.5912,-23.591237788,-46.672558307
06/12/2017,1512589107,2017-12-06T19:38:27.000Z,3,2,0,1.5696,-23.591231243,-46.672559754
06/12/2017,1512589108,2017-12-06T19:38:28.000Z,3,2,0,0.7128000000000001,-23.591229264,-46.672562008
06/12/2017,1512589109,2017-12-06T19:38:29.000Z,3,2,0,0.3744,-23.591227467,-46.672564642
06/12/2017,1512589110,2017-12-06T19:38:30.000Z,3,2,0,0.24840000000000004,-23.591224715,-46.672568719
06/12/2017,1512589111,2017-12-06T19:38:31.000Z,3,2,0,0.36719999999999997,-23.591217286,-46.672575099
06/12/2017,1512589112,2017-12-06T19:38:32.000Z,3,2,0,0.846,-23.591207247,-46.672580539
06/12/2017,1512589113,2017-12-06T19:38:33.000Z,3,2,0,0.9144,-23.59120004,-46.672584273
06/12/2017,1512589114,2017-12-06T19:38:34.000Z,3,2,0,0.7343999999999999,-23.591194206,-46.672586672
06/12/2017,1512589115,2017-12-06T19:38:35.000Z,3,2,0,0.7632,-23.591186768,-46.672591692
06/12/2017,1512589116,2017-12-06T19:38:36.000Z,3,2,0,0.2232,-23.591186237,-46.672592164
06/12/2017,1512589117,2017-12-06T19:38:37.000Z,3,2,0,0.4284,-23.591179602,-46.672594783
06/12/2017,1512589118,2017-12-06T19:38:38.000Z,3,2,0,0.9720000000000001,-23.591167872,-46.67260193
06/12/2017,1512589119,2017-12-06T19:38:39.000Z,3,2,0,0.9252,-23.591159385,-46.67260717
06/12/2017,1512589120,2017-12-06T19:38:40.000Z,3,2,0,0.9144,-23.591152693,-46.672611244
06/12/2017,1512589121,2017-12-06T19:38:41.000Z,3,2,0,1.53,-23.591141412,-46.672618876
06/12/2017,1512589122,2017-12-06T19:38:42.000Z,3,2,0,1.4544000000000001,-23.591132978,-46.672622652
06/12/2017,1512589123,2017-12-06T19:38:43.000Z,3,2,0,1.494,-23.591127935,-46.672622375
06/12/2017,1512589124,2017-12-06T19:38:44.000Z,3,2,0,0.45,-23.591124466,-46.672623012
06/12/2017,1512589126,2017-12-06T19:38:46.000Z,3,2,0,0.216,-23.59111897,-46.67262624
06/12/2017,1512589127,2017-12-06T19:38:47.000Z,3,2,0,0.12600000000000003,-23.591105362,-46.672636267
06/12/2017,1512589128,2017-12-06T19:38:48.000Z,3,2,0,0.8964,-23.591094576,-46.672643749
06/12/2017,1512589129,2017-12-06T19:38:49.000Z,3,2,0,0.9216000000000001,-23.591087459,-46.672648505
06/12/2017,1512589130,2017-12-06T19:38:50.000Z,3,2,0,0.5904,-23.591081925,-46.67265229
06/12/2017,1512589131,2017-12-06T19:38:51.000Z,3,2,0,0.6588,-23.591074372,-46.672657507
06/12/2017,1512589132,2017-12-06T19:38:52.000Z,3,2,0,1.5984,-23.591065088,-46.67265936
06/12/2017,1512589133,2017-12-06T19:38:53.000Z,3,2,0,3.0492,-23.591051635,-46.67266141
06/12/2017,1512589134,2017-12-06T19:38:54.000Z,3,2,0,4.5936,-23.591031174,-46.672662437
06/12/2017,1512589135,2017-12-06T19:38:55.000Z,3,2,0,6.9264,-23.591010725,-46.672652216
06/12/2017,1512589136,2017-12-06T19:38:56.000Z,3,2,0,8.0604,-23.590985012,-46.67264761
06/12/2017,1512589137,2017-12-06T19:38:57.000Z,3,2,0,11.869200000000001,-23.590944352,-46.672642141
06/12/2017,1512589138,2017-12-06T19:38:58.000Z,3,2,0,13.9788,-23.590901737,-46.672636423
06/12/2017,1512589140,2017-12-06T19:39:00.000Z,3,2,0,16.041600000000003,-23.590853876,-46.672628422
06/12/2017,1512589141,2017-12-06T19:39:01.000Z,3,2,0,17.744400000000002,-23.590756463,-46.672603649
06/12/2017,1512589142,2017-12-06T19:39:02.000Z,3,2,0,18.482400000000002,-23.590708275,-46.672592138
06/12/2017,1512589143,2017-12-06T19:39:03.000Z,3,2,0,17.5788,-23.590672391,-46.67256947
06/12/2017,1512589144,2017-12-06T19:39:04.000Z,3,2,0,16.704,-23.590633257,-46.672548636
06/12/2017,1512589145,2017-12-06T19:39:05.000Z,3,2,0,19.5912,-23.590580336,-46.672520606
06/12/2017,1512589146,2017-12-06T19:39:06.000Z,3,2,0,20.1132,-23.590524735,-46.672505911
06/12/2017,1512589147,2017-12-06T19:39:07.000Z,3,2,0,21.290399999999998,-23.590468455,-46.672487452
06/12/2017,1512589148,2017-12-06T19:39:08.000Z,3,2,0,20.062800000000003,-23.590419406,-46.672469659
06/12/2017,1512589149,2017-12-06T19:39:09.000Z,3,2,0,20.1492,-23.590366442,-46.672452839
06/12/2017,1512589150,2017-12-06T19:39:10.000Z,3,2,0,20.3652,-23.590317028,-46.672438709
06/12/2017,1512589151,2017-12-06T19:39:11.000Z,3,2,0,20.1024,-23.590266469,-46.672425664
06/12/2017,1512589152,2017-12-06T19:39:12.000Z,3,2,0,20.3688,-23.590215735,-46.672414066
06/12/2017,1512589153,2017-12-06T19:39:13.000Z,3,2,0,20.5848,-23.590162564,-46.672401506
06/12/2017,1512589154,2017-12-06T19:39:14.000Z,3,2,0,21.474,-23.590107248,-46.672389296
06/12/2017,1512589155,2017-12-06T19:39:15.000Z,3,2,0,21.9816,-23.590049828,-46.672376889
06/12/2017,1512589156,2017-12-06T19:39:16.000Z,3,2,0,23.1876,-23.589987596,-46.672348836
06/12/2017,1512589157,2017-12-06T19:39:17.000Z,3,2,0,24.4512,-23.589923268,-46.672325702
06/12/2017,1512589158,2017-12-06T19:39:18.000Z,3,2,0,24.4512,-23.589923268,-46.672325702
06/12/2017,1512589159,2017-12-06T19:39:19.000Z,3,2,0,25.790399999999998,-23.589785738,-46.672300073
06/12/2017,1512589161,2017-12-06T19:39:21.000Z,3,2,0,26.776799999999998,-23.589709134,-46.672281847
06/12/2017,1512589162,2017-12-06T19:39:22.000Z,3,2,0,27.6948,-23.58963398,-46.672263414
06/12/2017,1512589163,2017-12-06T19:39:23.000Z,3,2,0,27.6264,-23.589488277,-46.672224082
06/12/2017,1512589164,2017-12-06T19:39:24.000Z,3,2,0,27.45,-23.589416158,-46.672209237
06/12/2017,1512589165,2017-12-06T19:39:25.000Z,3,2,0,26.6796,-23.589349346,-46.672200708
06/12/2017,1512589166,2017-12-06T19:39:26.000Z,3,2,0,26.3988,-23.589282111,-46.672189011
06/12/2017,1512589167,2017-12-06T19:39:27.000Z,3,2,0,26.9064,-23.589214298,-46.672170367
06/12/2017,1512589168,2017-12-06T19:39:28.000Z,3,2,0,26.9064,-23.589214298,-46.672170367
06/12/2017,1512589170,2017-12-06T19:39:30.000Z,3,2,0,26.8236,-23.589074018,-46.672129304
06/12/2017,1512589171,2017-12-06T19:39:31.000Z,3,2,0,27.522,-23.588939256,-46.672091979
06/12/2017,1512589172,2017-12-06T19:39:32.000Z,3,2,0,27.8388,-23.588871822,-46.672071999
06/12/2017,1512589174,2017-12-06T19:39:34.000Z,3,2,0,29.426399999999997,-23.588799682,-46.672050763
06/12/2017,1512589176,2017-12-06T19:39:36.000Z,3,2,0,29.7468,-23.588652883,-46.672000807
06/12/2017,1512589177,2017-12-06T19:39:37.000Z,3,2,0,29.224800000000002,-23.588512145,-46.671950392
06/12/2017,1512589178,2017-12-06T19:39:38.000Z,3,2,0,31.0572,-23.588430962,-46.671920947
06/12/2017,1512589180,2017-12-06T19:39:40.000Z,3,2,0,30.362399999999997,-23.588362425,-46.671887226
06/12/2017,1512589182,2017-12-06T19:39:42.000Z,3,2,0,27.072,-23.588217045,-46.67184016
06/12/2017,1512589183,2017-12-06T19:39:43.000Z,3,2,0,22.842,-23.588101467,-46.671800747
06/12/2017,1512589184,2017-12-06T19:39:44.000Z,3,2,0,22.276799999999998,-23.588047177,-46.671782297
06/12/2017,1512589186,2017-12-06T19:39:46.000Z,3,2,0,23.7348,-23.587988529,-46.671766452
06/12/2017,1512589187,2017-12-06T19:39:47.000Z,3,2,0,23.6736,-23.587930706,-46.671749074
06/12/2017,1512589188,2017-12-06T19:39:48.000Z,3,2,0,25.9452,-23.587858793,-46.671734531
06/12/2017,1512589190,2017-12-06T19:39:50.000Z,3,2,0,26.7876,-23.58772471,-46.671708725
06/12/2017,1512589192,2017-12-06T19:39:52.000Z,3,2,0,27.6552,-23.587581226,-46.67167578
06/12/2017,1512589193,2017-12-06T19:39:53.000Z,3,2,0,27.3132,-23.587438038,-46.671649254
06/12/2017,1512589194,2017-12-06T19:39:54.000Z,3,2,0,28.53,-23.587363874,-46.671631099
06/12/2017,1512589195,2017-12-06T19:39:55.000Z,3,2,0,29.383200000000002,-23.587291732,-46.671615044
06/12/2017,1512589196,2017-12-06T19:39:56.000Z,3,2,0,30.272400000000005,-23.587215336,-46.671591515
06/12/2017,1512589197,2017-12-06T19:39:57.000Z,3,2,0,31.2912,-23.587136663,-46.671565672
06/12/2017,1512589198,2017-12-06T19:39:58.000Z,3,2,0,31.2912,-23.587136663,-46.671565672
06/12/2017,1512589199,2017-12-06T19:39:59.000Z,3,2,0,31.7124,-23.586986735,-46.6715288
06/12/2017,1512589201,2017-12-06T19:40:01.000Z,3,2,0,31.2624,-23.586912606,-46.671502511
06/12/2017,1512589203,2017-12-06T19:40:03.000Z,3,2,0,31.532400000000003,-23.586765125,-46.671441314
06/12/2017,1512589204,2017-12-06T19:40:04.000Z,3,2,0,31.622400000000003,-23.586691984,-46.671408866
06/12/2017,1512589206,2017-12-06T19:40:06.000Z,3,2,0,31.3416,-23.586544545,-46.67134679
06/12/2017,1512589207,2017-12-06T19:40:07.000Z,3,2,0,30.862800000000004,-23.586402,-46.671282701
06/12/2017,1512589208,2017-12-06T19:40:08.000Z,3,2,0,30.862800000000004,-23.586402,-46.671282701
06/12/2017,1512589210,2017-12-06T19:40:10.000Z,3,2,0,30.2616,-23.58626382,-46.671220703
06/12/2017,1512589211,2017-12-06T19:40:11.000Z,3,2,0,28.933200000000003,-23.586200867,-46.671188669
06/12/2017,1512589212,2017-12-06T19:40:12.000Z,3,2,0,30.8988,-23.586127103,-46.671155292
06/12/2017,1512589214,2017-12-06T19:40:14.000Z,3,2,0,32.742000000000004,-23.585967787,-46.671088526
06/12/2017,1512589215,2017-12-06T19:40:15.000Z,3,2,0,29.2608,-23.585899484,-46.671056766
06/12/2017,1512589216,2017-12-06T19:40:16.000Z,3,2,0,25.614,-23.585842088,-46.671028869
06/12/2017,1512589217,2017-12-06T19:40:17.000Z,3,2,0,21.5676,-23.585793015,-46.671013909
06/12/2017,1512589219,2017-12-06T19:40:19.000Z,3,2,0,17.694,-23.585720406,-46.670967673
06/12/2017,1512589220,2017-12-06T19:40:20.000Z,3,2,0,19.8828,-23.585674136,-46.670938598
06/12/2017,1512589221,2017-12-06T19:40:21.000Z,3,2,0,20.026799999999998,-23.585631789,-46.67091186
06/12/2017,1512589222,2017-12-06T19:40:22.000Z,3,2,0,19.062,-23.585591998,-46.670887282
06/12/2017,1512589224,2017-12-06T19:40:24.000Z,3,2,0,15.112800000000002,-23.58552795,-46.670845348
06/12/2017,1512589226,2017-12-06T19:40:26.000Z,3,2,0,8.046,-23.585494024,-46.670822121
06/12/2017,1512589227,2017-12-06T19:40:27.000Z,3,2,0,4.284,-23.585486125,-46.67081616
06/12/2017,1512589228,2017-12-06T19:40:28.000Z,3,2,0,0.7992,-23.5854892,-46.670814009
06/12/2017,1512589230,2017-12-06T19:40:30.000Z,3,2,0,0.0864,-23.58549095,-46.670806861
06/12/2017,1512589231,2017-12-06T19:40:31.000Z,3,2,0,0.234,-23.585490881,-46.670804903
06/12/2017,1512589232,2017-12-06T19:40:32.000Z,3,2,0,0.378,-23.585488914,-46.670802104
06/12/2017,1512589233,2017-12-06T19:40:33.000Z,3,2,0,0.1476,-23.585487172,-46.670800192
06/12/2017,1512589234,2017-12-06T19:40:34.000Z,3,2,0,0.0468,-23.58548563,-46.670799424
06/12/2017,1512589235,2017-12-06T19:40:35.000Z,3,2,0,0.0828,-23.585484432,-46.670797739
06/12/2017,1512589237,2017-12-06T19:40:37.000Z,3,2,0,0.1116,-23.585476722,-46.67078737
06/12/2017,1512589238,2017-12-06T19:40:38.000Z,3,2,0,0.061200000000000004,-23.585474561,-46.670783394
06/12/2017,1512589239,2017-12-06T19:40:39.000Z,3,2,0,0.07200000000000001,-23.585472493,-46.670780777
06/12/2017,1512589240,2017-12-06T19:40:40.000Z,3,2,0,0.1368,-23.585471202,-46.670778114
06/12/2017,1512589241,2017-12-06T19:40:41.000Z,3,2,0,0.0828,-23.585470507,-46.670775257
06/12/2017,1512589242,2017-12-06T19:40:42.000Z,3,2,0,0.1764,-23.585469568,-46.670773176
06/12/2017,1512589244,2017-12-06T19:40:44.000Z,3,2,0,0.24120000000000003,-23.58546749,-46.670767295
06/12/2017,1512589245,2017-12-06T19:40:45.000Z,3,2,0,0.2268,-23.585463907,-46.670763607
06/12/2017,1512589246,2017-12-06T19:40:46.000Z,3,2,0,0.0756,-23.585462876,-46.670760356
06/12/2017,1512589247,2017-12-06T19:40:47.000Z,3,2,0,0.007200000000000001,-23.585459886,-46.670753516
06/12/2017,1512589248,2017-12-06T19:40:48.000Z,3,2,0,0.007200000000000001,-23.585459886,-46.670753516
06/12/2017,1512589249,2017-12-06T19:40:49.000Z,3,2,0,0.0828,-23.585458519,-46.670750915
06/12/2017,1512589250,2017-12-06T19:40:50.000Z,3,2,0,0.1512,-23.585458013,-46.670749746
06/12/2017,1512589251,2017-12-06T19:40:51.000Z,3,2,0,0.7992,-23.585454446,-46.670749576
06/12/2017,1512589252,2017-12-06T19:40:52.000Z,3,2,0,0.0216,-23.585453065,-46.670747318
06/12/2017,1512589253,2017-12-06T19:40:53.000Z,3,2,0,0.0828,-23.585452711,-46.670746011
06/12/2017,1512589254,2017-12-06T19:40:54.000Z,3,2,0,0.0648,-23.58545199,-46.670745795
06/12/2017,1512589255,2017-12-06T19:40:55.000Z,3,2,0,0.1764,-23.5854502,-46.670743216
06/12/2017,1512589256,2017-12-06T19:40:56.000Z,3,2,0,0.0828,-23.585448125,-46.67074058
06/12/2017,1512589257,2017-12-06T19:40:57.000Z,3,2,0,1.6596000000000002,-23.585440729,-46.670735255
06/12/2017,1512589259,2017-12-06T19:40:59.000Z,3,2,0,2.3544,-23.585433799,-46.670731647
06/12/2017,1512589260,2017-12-06T19:41:00.000Z,3,2,0,3.15,-23.585424785,-46.670727902
06/12/2017,1512589262,2017-12-06T19:41:02.000Z,3,3,0,6.9264,-23.585395719,-46.670712654
06/12/2017,1512589263,2017-12-06T19:41:03.000Z,3,3,0,10.188,-23.58537193,-46.67070078
06/12/2017,1512589264,2017-12-06T19:41:04.000Z,3,3,0,14.4,-23.585337817,-46.670684108
06/12/2017,1512589266,2017-12-06T19:41:06.000Z,3,3,0,19.040399999999998,-23.585251288,-46.670652619
06/12/2017,1512589267,2017-12-06T19:41:07.000Z,3,3,0,23.976000000000003,-23.585140062,-46.670606213
06/12/2017,1512589268,2017-12-06T19:41:08.000Z,3,3,0,26.964000000000002,-23.585076039,-46.670578816
06/12/2017,1512589270,2017-12-06T19:41:10.000Z,3,3,0,28.278000000000002,-23.585009558,-46.67055163
06/12/2017,1512589272,2017-12-06T19:41:12.000Z,3,3,0,31.8456,-23.584857444,-46.670504765
06/12/2017,1512589274,2017-12-06T19:41:14.000Z,3,3,0,34.1388,-23.584694356,-46.670445569
06/12/2017,1512589275,2017-12-06T19:41:15.000Z,3,3,0,35.110800000000005,-23.584608886,-46.670416933
06/12/2017,1512589276,2017-12-06T19:41:16.000Z,3,3,0,36.4536,-23.584430843,-46.670362227
06/12/2017,1512589277,2017-12-06T19:41:17.000Z,3,3,0,38.120400000000004,-23.58433558,-46.670332416
06/12/2017,1512589278,2017-12-06T19:41:18.000Z,3,3,0,38.808,-23.584235349,-46.670314682
06/12/2017,1512589279,2017-12-06T19:41:19.000Z,3,3,0,38.2788,-23.584142055,-46.670297669
06/12/2017,1512589280,2017-12-06T19:41:20.000Z,3,3,0,37.900800000000004,-23.58404951,-46.670282049
06/12/2017,1512589281,2017-12-06T19:41:21.000Z,3,3,0,37.0188,-23.583960256,-46.67027194
06/12/2017,1512589282,2017-12-06T19:41:22.000Z,3,3,0,34.7616,-23.583882124,-46.670272878
06/12/2017,1512589284,2017-12-06T19:41:24.000Z,3,3,0,32.860800000000005,-23.583725769,-46.670270775
06/12/2017,1512589289,2017-12-06T19:41:29.000Z,3,3,0,42.0264,-23.583186549,-46.670287577
06/12/2017,1512589290,2017-12-06T19:41:30.000Z,3,3,0,47.6892,-23.583007126,-46.670341435
06/12/2017,1512589292,2017-12-06T19:41:32.000Z,3,3,0,47.1816,-23.582882459,-46.6703634
06/12/2017,1512589293,2017-12-06T19:41:33.000Z,3,3,0,47.4372,-23.582760624,-46.670405072
06/12/2017,1512589294,2017-12-06T19:41:34.000Z,3,3,0,47.9628,-23.582637284,-46.670420389
06/12/2017,1512589296,2017-12-06T19:41:36.000Z,3,3,0,45.7344,-23.582400119,-46.670431793
06/12/2017,1512589297,2017-12-06T19:41:37.000Z,3,3,0,46.738800000000005,-23.582277316,-46.670433139
06/12/2017,1512589298,2017-12-06T19:41:38.000Z,3,3,0,45.7704,-23.582048186,-46.670467218
06/12/2017,1512589300,2017-12-06T19:41:40.000Z,3,3,0,44.6184,-23.581939794,-46.670495347
06/12/2017,1512589301,2017-12-06T19:41:41.000Z,3,3,0,45.802800000000005,-23.581818439,-46.670506897
06/12/2017,1512589302,2017-12-06T19:41:42.000Z,3,3,0,45.964800000000004,-23.581700221,-46.670526755
06/12/2017,1512589303,2017-12-06T19:41:43.000Z,3,3,0,45.964800000000004,-23.581583517,-46.6705513
06/12/2017,1512589304,2017-12-06T19:41:44.000Z,3,3,0,46.62,-23.58146561,-46.670567961
06/12/2017,1512589306,2017-12-06T19:41:46.000Z,3,3,0,47.0484,-23.5812258,-46.670588841
06/12/2017,1512589307,2017-12-06T19:41:47.000Z,3,3,0,48.1464,-23.581097143,-46.670589961
06/12/2017,1512589308,2017-12-06T19:41:48.000Z,3,3,0,47.9124,-23.580969737,-46.670594962
06/12/2017,1512589309,2017-12-06T19:41:49.000Z,3,3,0,48.214800000000004,-23.580843487,-46.670590678
06/12/2017,1512589310,2017-12-06T19:41:50.000Z,3,3,0,48.470400000000005,-23.580710353,-46.670573643
06/12/2017,1512589311,2017-12-06T19:41:51.000Z,3,3,0,49.1904,-23.580571294,-46.670595861
06/12/2017,1512589312,2017-12-06T19:41:52.000Z,3,3,0,49.662,-23.580440755,-46.670615314
06/12/2017,1512589313,2017-12-06T19:41:53.000Z,3,3,0,46.9764,-23.580320961,-46.670627545
06/12/2017,1512589314,2017-12-06T19:41:54.000Z,3,3,0,43.7688,-23.580205864,-46.670635631
06/12/2017,1512589315,2017-12-06T19:41:55.000Z,3,3,0,42.260400000000004,-23.580095084,-46.670648372
06/12/2017,1512589317,2017-12-06T19:41:57.000Z,3,3,0,42.2784,-23.579872732,-46.670685902
06/12/2017,1512589318,2017-12-06T19:41:58.000Z,3,3,0,42.43320000000001,-23.579764898,-46.670695649
