2017-12-12 01:19:07,592	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:08,595	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:09,594	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:10,603	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:11,594	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:12,594	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:13,592	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:14,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:15,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:16,602	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:17,593	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:18,610	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:19,602	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:20,602	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:21,601	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:22,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:23,601	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:24,601	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:25,602	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:26,602	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:27,601	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:28,603	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:29,602	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:30,601	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:31,601	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:32,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:33,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:34,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:35,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:36,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:37,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:38,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:39,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:40,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:41,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:42,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:43,603	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:44,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:45,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:46,607	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:47,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:48,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:49,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:50,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:51,607	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:52,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:53,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:54,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:55,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:56,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:57,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:58,604	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:19:59,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:00,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:01,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:02,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:03,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:04,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:05,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:06,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:07,603	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:08,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:09,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:10,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:11,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:12,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:13,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:14,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:15,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:16,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:17,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:18,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:19,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:20,595	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:21,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:22,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:23,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:24,595	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:25,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:26,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:27,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:28,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:29,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:30,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:31,595	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:32,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:33,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:34,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:35,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:36,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:37,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:38,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:39,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:40,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:41,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:42,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:43,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:44,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:45,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:46,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:47,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:48,596	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:49,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:50,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:51,600	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:52,597	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:53,598	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:54,599	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-12 01:20:55,591	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
