2017-12-07 01:17:12,946	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-07 01:17:12,950	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-07 01:17:13,613	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-07 01:17:14,233	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-07 01:17:14,619	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 01:17:15,620	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 01:17:16,620	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 01:17:17,621	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 01:17:18,621	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:14:59,007	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:00,011	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:01,002	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:02,012	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:03,011	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:04,011	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:05,010	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:06,008	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:07,007	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:08,007	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:09,011	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:10,009	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:11,010	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:12,008	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-07 13:15:13,009	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
