2017-12-06 17:14:34,622	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-06 17:14:34,625	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-06 17:14:35,012	INFO    	n/a	n/a	n/a	n/a	3	n/a	n/a
2017-12-06 17:14:35,132	INFO    	n/a	n/a	n/a	n/a	3	1	n/a
2017-12-06 17:14:35,252	INFO    	n/a	n/a	n/a	n/a	8	1	n/a
2017-12-06 17:14:35,771	INFO    	n/a	n/a	n/a	n/a	8	1	n/a
2017-12-06 17:14:35,998	INFO    	-23.654630676	-46.710969217	n/a	0.288	8	2	2017-12-06T18:52:34.000Z
2017-12-06 17:14:36,164	INFO    	-23.654630676	-46.710969217	n/a	0.288	8	2	2017-12-06T18:52:34.000Z
2017-12-06 17:14:36,993	INFO    	n/a	n/a	n/a	n/a	8	1	2017-12-06T18:52:35.000Z
2017-12-06 17:14:37,998	INFO    	-23.654644739	-46.711016265	n/a	0.037	8	2	2017-12-06T18:52:36.000Z
2017-12-06 17:14:39,003	INFO    	-23.654638272	-46.711014989	n/a	0.197	8	2	2017-12-06T18:52:37.000Z
2017-12-06 17:14:40,002	INFO    	-23.654654292	-46.711052484	n/a	0.095	8	2	2017-12-06T18:52:38.000Z
2017-12-06 17:14:41,004	INFO    	-23.65461644	-46.711089299	n/a	0.228	8	2	2017-12-06T18:52:39.000Z
2017-12-06 17:14:42,006	INFO    	-23.654607655	-46.711064851	n/a	0.382	8	2	2017-12-06T18:52:40.000Z
2017-12-06 17:14:43,003	INFO    	-23.654608142	-46.711074259	n/a	0.369	8	2	2017-12-06T18:52:41.000Z
2017-12-06 17:14:44,001	INFO    	-23.654604408	-46.711076449	n/a	0.517	8	2	2017-12-06T18:52:42.000Z
2017-12-06 17:14:45,004	INFO    	-23.654601968	-46.711082385	n/a	0.771	8	2	2017-12-06T18:52:43.000Z
2017-12-06 17:14:46,005	INFO    	-23.654609206	-46.711105881	n/a	1.693	8	2	2017-12-06T18:52:44.000Z
2017-12-06 17:14:46,208	INFO    	-23.654609206	-46.711105881	n/a	1.693	7	2	2017-12-06T18:52:44.000Z
2017-12-06 17:14:47,005	INFO    	-23.654612154	-46.711123439	n/a	1.408	7	2	2017-12-06T18:52:45.000Z
2017-12-06 17:14:48,000	INFO    	-23.654615726	-46.711140529	n/a	1.379	7	2	2017-12-06T18:52:46.000Z
2017-12-06 17:14:48,998	INFO    	-23.654617657	-46.711166093	n/a	1.893	7	2	2017-12-06T18:52:47.000Z
2017-12-06 17:14:50,002	INFO    	-23.654615852	-46.711190915	n/a	2.093	7	2	2017-12-06T18:52:48.000Z
2017-12-06 17:14:50,994	INFO    	n/a	n/a	n/a	n/a	7	1	2017-12-06T18:52:49.000Z
2017-12-06 17:14:51,991	INFO    	n/a	n/a	n/a	n/a	7	1	2017-12-06T18:52:50.000Z
2017-12-06 17:14:53,002	INFO    	-23.654606091	-46.711234854	n/a	1.659	7	2	2017-12-06T18:52:51.000Z
2017-12-06 17:14:53,999	INFO    	-23.654615659	-46.711246545	n/a	1.384	7	2	2017-12-06T18:52:52.000Z
